Story;Label;DesignSect;Station;DesignOpt;Status;PMMCombo;AsMin;As;CornerBarAs;Mid Bar As;PMMRatio;VMajCombo;VMajRebar;VMinCombo;VMinRebar;WarnMsg;ErrMsg
P14;C2;C150x50H420;0.43;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C2;C150x50H420;0.645;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C2;C150x50H420;0.86;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C2;C150x50H420;1.075;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C2;C150x50H420;1.28999;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C2;C150x50H420;1.50499;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C2;C150x50H420;1.71999;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C2;C150x50H420;1.93499;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C2;C150x50H420;2.14999;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C3;C150x50H420;0;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C3;C150x50H420;0.215;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C3;C150x50H420;0.43;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C3;C150x50H420;0.645;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C3;C150x50H420;0.86;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C3;C150x50H420;1.075;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C3;C150x50H420;1.28999;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C3;C150x50H420;1.50499;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C3;C150x50H420;1.71999;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C3;C150x50H420;1.93499;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C3;C150x50H420;2.14999;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C4;C120X60H420;0;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C4;C120X60H420;0.215;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C4;C120X60H420;0.43;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C4;C120X60H420;0.645;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C4;C120X60H420;0.86;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C4;C120X60H420;1.075;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C4;C120X60H420;1.28999;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C4;C120X60H420;1.50499;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C4;C120X60H420;1.71999;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C4;C120X60H420;1.93499;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C4;C120X60H420;2.14999;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C7;C60x120H420;0;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C7;C60x120H420;0.215;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C7;C60x120H420;0.43;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C7;C60x120H420;0.645;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C7;C60x120H420;0.86;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C7;C60x120H420;1.075;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C7;C60x120H420;1.28999;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C7;C60x120H420;1.50499;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C7;C60x120H420;1.71999;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C7;C60x120H420;1.93499;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C7;C60x120H420;2.14999;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C8;C60x120H420;0;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C8;C60x120H420;0.215;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C8;C60x120H420;0.43;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C8;C60x120H420;0.645;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C8;C60x120H420;0.86;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C8;C60x120H420;1.075;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C8;C60x120H420;1.28999;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C8;C60x120H420;1.50499;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C8;C60x120H420;1.71999;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C8;C60x120H420;1.93499;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C8;C60x120H420;2.14999;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C9;C60x100H420;0;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU13-I=1.1;0.00103;No Message;No Message
P14;C9;C60x100H420;0.215;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU13-I=1.1;0.00103;No Message;No Message
P14;C9;C60x100H420;0.43;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU13-I=1.1;0.00103;No Message;No Message
P14;C9;C60x100H420;0.645;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU13-I=1.1;0.00103;No Message;No Message
P14;C9;C60x100H420;0.86;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU13-I=1.1;0.00103;No Message;No Message
P14;C9;C60x100H420;1.075;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU13-I=1.1;0.00103;No Message;No Message
P14;C9;C60x100H420;1.28999;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU13-I=1.1;0.00103;No Message;No Message
P14;C9;C60x100H420;1.50499;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU13-I=1.1;0.00103;No Message;No Message
P14;C9;C60x100H420;1.71999;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU13-I=1.1;0.00103;No Message;No Message
P14;C9;C60x100H420;1.93499;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU13-I=1.1;0.00104;No Message;No Message
P14;C9;C60x100H420;2.14999;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU13-I=1.1;0.00104;No Message;No Message
P14;C10;C60x120H420;0;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C10;C60x120H420;0.215;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C10;C60x120H420;0.43;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C10;C60x120H420;0.645;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C10;C60x120H420;0.86;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C10;C60x120H420;1.075;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C10;C60x120H420;1.28999;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C10;C60x120H420;1.50499;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C10;C60x120H420;1.71999;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C10;C60x120H420;1.93499;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C10;C60x120H420;2.14999;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0.00058;No Message;No Message
P14;C13;C150x60H420;0;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C13;C150x60H420;0.215;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C13;C150x60H420;0.43;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C13;C150x60H420;0.645;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C13;C150x60H420;0.86;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C13;C150x60H420;1.075;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C13;C150x60H420;1.28999;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C13;C150x60H420;1.50499;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C13;C150x60H420;1.71999;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C13;C150x60H420;1.93499;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C13;C150x60H420;2.14999;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C14;C150x50H420;0;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C14;C150x50H420;0.215;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C14;C150x50H420;0.43;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C14;C150x50H420;0.645;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C14;C150x50H420;0.86;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C14;C150x50H420;1.075;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C14;C150x50H420;1.28999;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C14;C150x50H420;1.50499;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C14;C150x50H420;1.71999;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C14;C150x50H420;1.93499;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C14;C150x50H420;2.14999;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C15;C150x50H420;0;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C15;C150x50H420;0.215;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C15;C150x50H420;0.43;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C15;C150x50H420;0.645;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C15;C150x50H420;0.86;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C15;C150x50H420;1.075;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C15;C150x50H420;1.28999;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C15;C150x50H420;1.50499;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C15;C150x50H420;1.71999;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C15;C150x50H420;1.93499;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C15;C150x50H420;2.14999;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P14;C16;C120X60H420;0;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C16;C120X60H420;0.215;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C16;C120X60H420;0.43;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C16;C120X60H420;0.645;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C16;C120X60H420;0.86;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C16;C120X60H420;1.075;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C16;C120X60H420;1.28999;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C16;C120X60H420;1.50499;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C16;C120X60H420;1.71999;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C16;C120X60H420;1.93499;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P14;C16;C120X60H420;2.14999;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P13;C1;C150x60H420;0;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P13;C1;C150x60H420;0.215;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P13;C1;C150x60H420;0.43;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P13;C1;C150x60H420;0.645;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P13;C1;C150x60H420;0.86;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P13;C1;C150x60H420;1.075;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P13;C1;C150x60H420;1.29;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P13;C1;C150x60H420;1.505;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P13;C1;C150x60H420;1.72;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P13;C1;C150x60H420;1.935;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P13;C1;C150x60H420;2.15;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0.00058;SU14-I=1.1;0;No Message;No Message
P13;C2;C150x50H420;0;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C2;C150x50H420;0.215;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C2;C150x50H420;0.43;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C2;C150x50H420;0.645;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C2;C150x50H420;0.86;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C2;C150x50H420;1.075;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C2;C150x50H420;1.29;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C2;C150x50H420;1.505;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C2;C150x50H420;1.72;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C2;C150x50H420;1.935;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C2;C150x50H420;2.15;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C3;C150x50H420;0;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C3;C150x50H420;0.215;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C3;C150x50H420;0.43;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C3;C150x50H420;0.645;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C3;C150x50H420;0.86;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C3;C150x50H420;1.075;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C3;C150x50H420;1.29;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
P13;C3;C150x50H420;1.505;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0.00049;SU14-I=1.1;0;No Message;No Message
